"","player_name","good_cov_preds","grade_OE","season","down","distance","week","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position","game_id","play_id"
"10789","Justin Simmons",0.834621220827103,0.113288779172897,2023,2,0,2,"DEN","WAS","Sam Howell",0,1,-0.963,"S",23824,5157416
"10790","Fabian Moreau",0.979506358504295,-0.0315963585042953,2023,3,0,2,"DEN","WAS","Sam Howell",0.5,0,2.662,"S",23824,5157421
"10791","Damarri Mathis",0.947793059051037,0.107696940948963,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,2.662,"CB",23824,5157421
"10792","Essang Bassey",0.957507565617561,0.0979824343824387,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,2.662,"CB",23824,5157421
"10793","Delarrin Turner-Yell",0.945621881633997,0.00228811836600304,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,2.662,"S",23824,5157421
"10794","Pat Surtain II",0.964162044227123,0.0913279557728767,2023,3,0,2,"DEN","WAS","Sam Howell",0.5,0,2.662,"CB",23824,5157421
"10795","Justin Simmons",0.940640933811665,0.00726906618833542,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,2.662,"S",23824,5157421
"10796","Alex Singleton",0.682495176792145,0.297414823207855,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,2.662,"LB",23824,5157421
"10797","Nik Bonitto",0.917405098676682,0.0825949013233185,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,3.164,"ED",23824,5157431
"10798","Damarri Mathis",0.947816453874111,-0.892326453874111,2023,1,0,2,"DEN","WAS","Sam Howell",-1,1,3.164,"CB",23824,5157431
"10799","Justin Simmons",0.973752707242966,-0.0258427072429657,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,3.164,"S",23824,5157431
"10800","Delarrin Turner-Yell",0.958677086979151,-1.01076708697915,2023,1,0,2,"DEN","WAS","Sam Howell",-0.5,0,3.164,"S",23824,5157431
"10801","Josey Jewell",0.819691449403763,0.160218550596237,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,3.164,"LB",23824,5157431
"10802","Alex Singleton",0.851391330361366,0.128518669638634,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,3.164,"LB",23824,5157431
"10803","Pat Surtain II",0.793853923678398,0.261636076321602,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,3.164,"CB",23824,5157431
"10804","Benjamin St-Juste",0.793853923678398,0.261636076321602,2023,2,0,2,"WAS","DEN","Russell Wilson",0.25,0,1.416,"CB",23824,5157456
"10805","Emmanuel Forbes",0.914623819291592,0.140866180708408,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"CB",23824,5157456
"10806","Darrick Forrest",0.900559425354004,0.0473505746459961,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"S",23824,5157456
"10807","Kendall Fuller",0.969386219978333,0.0861037800216675,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"CB",23824,5157456
"10808","Kamren Curl",0.83040577173233,0.11750422826767,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"S",23824,5157456
"10809","Kamren Curl",0.852572351694107,0.0953376483058929,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"S",23824,5157456
"10810","Cody Barton",0.865957215428352,0.113952784571648,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,1.416,"LB",23824,5157456
"10811","Montez Sweat",0.790073946118355,-0.790073946118355,2023,1,0,2,"WAS","DEN","Russell Wilson",-0.5,0,-0.722,"ED",23824,5157460
"10812","Kendall Fuller",0.955371368676424,0.100118631323576,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"CB",23824,5157460
"10813","Kamren Curl",0.880458198487759,0.0674518015122414,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"S",23824,5157460
"10814","Benjamin St-Juste",0.971008043736219,0.0844819562637806,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"CB",23824,5157460
"10815","Cody Barton",0.896119631826878,0.0837903681731224,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"LB",23824,5157460
"10816","Cody Barton",0.970028545707464,0.00988145429253578,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"LB",23824,5157460
"10817","Darrick Forrest",0.832962974905968,-0.885052974905968,2023,1,0,2,"WAS","DEN","Russell Wilson",-1,1,-0.722,"S",23824,5157460
"10818","Emmanuel Forbes",0.772348001599312,0.283141998400688,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.722,"CB",23824,5157460
"10819","Cody Barton",0.840355902910233,0.139554097089767,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"LB",23824,5157461
"10820","Kendall Fuller",0.912443660199642,0.143046339800358,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"CB",23824,5157461
"10821","Kamren Curl",0.912282906472683,0.035627093527317,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"S",23824,5157461
"10822","Emmanuel Forbes",0.852344036102295,0.203145963897705,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"CB",23824,5157461
"10823","Emmanuel Forbes",0.93669081479311,0.11879918520689,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"CB",23824,5157461
"10824","Benjamin St-Juste",0.841488972306252,0.214001027693748,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"CB",23824,5157461
"10825","Darrick Forrest",0.990851188078523,-0.0429411880785227,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.018,"S",23824,5157461
"10826","Cody Barton",0.840680122375488,0.139229877624512,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"LB",23824,5157501
"10827","Benjamin St-Juste",0.961887944489717,0.0936020555102825,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"CB",23824,5157501
"10828","Kamren Curl",0.897609911859035,0.0503000881409645,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"S",23824,5157501
"10829","Emmanuel Forbes",0.972366748377681,0.0831232516223192,2023,3,0,2,"WAS","DEN","Russell Wilson",0,1,-3.752,"CB",23824,5157501
"10830","Kendall Fuller",0.881007008254528,0.174482991745472,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"CB",23824,5157501
"10831","Kendall Fuller",0.831721305847168,0.223768694152832,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"CB",23824,5157501
"10832","Percy Butler",0.878885015845299,0.0690249841547012,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"S",23824,5157501
"10833","Darrick Forrest",0.765060991048813,0.182849008951187,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-3.752,"S",23824,5157501
"10834","Damarri Mathis",0.837476193904877,0.218013806095123,2023,2,0,2,"DEN","WAS","Sam Howell",0.5,0,0.173,"CB",23824,5157520
"10835","Alex Singleton",0.837381482124329,0.142528517875671,2023,2,0,2,"DEN","WAS","Sam Howell",0.25,1,0.173,"LB",23824,5157520
"10836","Pat Surtain II",0.869697436690331,0.185792563309669,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,0.173,"CB",23824,5157520
"10837","Justin Simmons",0.933561459183693,-0.985651459183693,2023,2,0,2,"DEN","WAS","Sam Howell",-0.5,0,0.173,"S",23824,5157520
"10838","Delarrin Turner-Yell",0.851669520139694,0.0962404798603058,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,0.173,"S",23824,5157520
"10839","Josey Jewell",0.901988066732883,0.0779219332671165,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,0.173,"LB",23824,5157520
"10840","Justin Simmons",0.949471417814493,-0.00156141781449318,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"S",23824,5157554
"10841","Damarri Mathis",0.831721305847168,0.223768694152832,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"CB",23824,5157554
"10842","Alex Singleton",0.774924233555794,0.204985766444206,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"LB",23824,5157554
"10843","Josey Jewell",0.808314457535744,0.171595542464256,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"LB",23824,5157554
"10844","Delarrin Turner-Yell",0.881007008254528,0.066902991745472,2023,3,0,2,"DEN","WAS","Sam Howell",0.5,0,-3.733,"S",23824,5157554
"10845","Pat Surtain II",0.875178679823875,0.180311320176125,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"CB",23824,5157554
"10846","Essang Bassey",0.951103284955025,0.104386715044975,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,-3.733,"CB",23824,5157554
"10847","Benjamin St-Juste",0.936072327196598,0.119417672803402,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.265,"CB",23824,5157585
"10848","Kendall Fuller",0.969201983883977,-0.913711983883977,2023,1,0,2,"WAS","DEN","Russell Wilson",-0.5,0,0.265,"CB",23824,5157585
"10849","Kamren Curl",0.927545249462128,0.0203647505378723,2023,1,0,2,"WAS","DEN","Russell Wilson",0,1,0.265,"S",23824,5157585
"10850","Cody Barton",0.939906522631645,0.0400034773683548,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.265,"LB",23824,5157585
"10851","Percy Butler",0.944998055696487,0.00291194430351258,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.265,"S",23824,5157585
"10852","Darrick Forrest",0.75045208632946,0.19745791367054,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.265,"S",23824,5157585
"10853","Kamren Curl",0.945840172469616,0.00206982753038407,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,1.004,"S",23824,5157596
"10854","Jamin Davis",0.963691428303719,-0.983781428303719,2023,3,0,2,"WAS","DEN","Russell Wilson",-0.5,0,1.004,"LB",23824,5157596
"10855","Cody Barton",0.938319001346827,-0.958409001346827,2023,3,0,2,"WAS","DEN","Russell Wilson",-0.5,1,1.004,"LB",23824,5157596
"10856","Benjamin St-Juste",0.938319001346827,-0.882829001346827,2023,3,0,2,"WAS","DEN","Russell Wilson",-0.5,0,1.004,"CB",23824,5157596
"10857","Darrick Forrest",0.940367594361305,0.00754240563869477,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,1.004,"S",23824,5157596
"10858","Darrick Forrest",0.824382185935974,0.123527814064026,2023,1,0,2,"WAS","DEN","Russell Wilson",0,1,1.04,"S",23824,5157601
"10859","Kendall Fuller",0.947112735360861,0.108377264639139,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,1.04,"CB",23824,5157601
"10860","Cody Barton",0.949471417814493,0.0304385821855068,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,1.04,"LB",23824,5157601
"10861","Percy Butler",0.972366748377681,-0.0244567483776808,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,1.04,"S",23824,5157601
"10862","Kamren Curl",0.93848018348217,0.0094298165178299,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,1.04,"S",23824,5157601
"10863","Benjamin St-Juste",0.93848018348217,0.11700981651783,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,1.04,"CB",23824,5157601
"10864","Kamren Curl",0.94140563160181,-0.99349563160181,2023,1,0,2,"WAS","DEN","Russell Wilson",-1,0,0.082,"S",23824,5157606
"10865","Percy Butler",0.878885015845299,0.0690249841547012,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.082,"S",23824,5157606
"10866","Jamin Davis",0.978901965543628,0.00100803445637226,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.082,"LB",23824,5157606
"10867","Benjamin St-Juste",0.957145992666483,0.0983440073335171,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.082,"CB",23824,5157606
"10868","Cody Barton",0.950847554951906,0.0290624450480938,2023,1,0,2,"WAS","DEN","Russell Wilson",0,1,0.082,"LB",23824,5157606
"10869","Darrick Forrest",0.953945320099592,-0.00603532009959221,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.082,"S",23824,5157606
"10870","Benjamin St-Juste",0.960185002535582,0.0953049974644184,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"CB",23824,5157618
"10871","Kamren Curl",0.967493806034327,-0.0195838060343266,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"S",23824,5157618
"10872","Kendall Fuller",0.8397416472435,0.2157483527565,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"CB",23824,5157618
"10873","Cody Barton",0.969319285824895,0.0105907141751051,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"LB",23824,5157618
"10874","Darrick Forrest",0.851760476827621,0.0961495231723785,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"S",23824,5157618
"10875","Jamin Davis",0.939978517591953,0.0399314824080467,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"LB",23824,5157618
"10876","Emmanuel Forbes",0.939978517591953,0.115511482408047,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-2.029,"CB",23824,5157618
"10877","Damarri Mathis",0.956013575196266,0.0994764248037338,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"CB",23824,5157674
"10878","Delarrin Turner-Yell",0.95583637803793,-0.00792637803792953,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"S",23824,5157674
"10879","Justin Simmons",0.959525793790817,-0.0116157937908173,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"S",23824,5157674
"10880","Josey Jewell",0.892103925347328,0.0878060746526718,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"LB",23824,5157674
"10881","Alex Singleton",0.877622909843922,0.102287090156078,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"LB",23824,5157674
"10882","Essang Bassey",0.907144166529179,0.148345833470821,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-1.434,"CB",23824,5157674
"10883","Delarrin Turner-Yell",0.892103925347328,0.0558060746526718,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"S",23824,5157681
"10884","Pat Surtain II",0.935786977410316,0.119703022589684,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"CB",23824,5157681
"10885","Essang Bassey",0.985750681720674,0.069739318279326,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"CB",23824,5157681
"10886","Alex Singleton",0.924035109579563,0.0558748904204369,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"LB",23824,5157681
"10887","Damarri Mathis",0.872764587402344,-0.817274587402344,2023,1,0,2,"DEN","WAS","Sam Howell",-0.25,1,0.005,"CB",23824,5157681
"10888","Justin Simmons",0.839004531502724,0.108905468497276,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"S",23824,5157681
"10889","Josey Jewell",0.893020004034042,0.0868899959659576,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.005,"LB",23824,5157681
"10890","Damarri Mathis",0.983895659446716,0.0715943405532837,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"CB",23824,5157682
"10891","Pat Surtain II",0.924034461379051,0.131455538620949,2023,2,0,2,"DEN","WAS","Sam Howell",0,1,1.615,"CB",23824,5157682
"10892","Josey Jewell",0.933022126555443,0.0468878734445572,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"LB",23824,5157682
"10893","Justin Simmons",0.895032741129398,0.0528772588706017,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"S",23824,5157682
"10894","Essang Bassey",0.78007809817791,0.27541190182209,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"CB",23824,5157682
"10895","Delarrin Turner-Yell",0.905403681099415,0.0425063189005852,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"S",23824,5157682
"10896","Alex Singleton",0.819913685321808,0.159996314678192,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.615,"LB",23824,5157682
"10897","Delarrin Turner-Yell",0.819913685321808,0.127996314678192,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"S",23824,5157719
"10898","Essang Bassey",0.972916595637798,0.0825734043622017,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"CB",23824,5157719
"10899","Damarri Mathis",0.942841794341803,0.112648205658197,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"CB",23824,5157719
"10900","Pat Surtain II",0.851126924157143,0.204363075842857,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"CB",23824,5157719
"10901","Justin Simmons",0.903942227363586,0.0439677726364136,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"S",23824,5157719
"10902","Fabian Moreau",0.851126924157143,0.0967830758428574,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,2.302,"S",23824,5157719
"10903","Alex Singleton",0.942114308476448,0.0377956915235519,2023,2,0,2,"DEN","WAS","Sam Howell",0,1,2.302,"LB",23824,5157719
"10904","Justin Simmons",0.931282989680767,-0.983372989680767,2023,1,0,2,"DEN","WAS","Sam Howell",-0.5,0,1.809,"S",23824,5157723
"10905","Alex Singleton",0.930778190493584,0.0491318095064163,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,1.809,"LB",23824,5157723
"10906","Delarrin Turner-Yell",0.952697418630123,-0.00478741863012314,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,1.809,"S",23824,5157723
"10907","Pat Surtain II",0.875697426497936,0.179792573502064,2023,1,0,2,"DEN","WAS","Sam Howell",0.25,0,1.809,"CB",23824,5157723
"10908","Essang Bassey",0.875697426497936,0.179792573502064,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,1.809,"CB",23824,5157723
"10909","Josey Jewell",0.875697426497936,0.104212573502064,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,1.809,"LB",23824,5157723
"10910","Damarri Mathis",0.93848018348217,-0.88299018348217,2023,1,0,2,"DEN","WAS","Sam Howell",-0.5,1,1.809,"CB",23824,5157723
"10911","Darrick Forrest",0.94140563160181,0.00650436839818955,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.436,"S",23824,5157755
"10912","Kendall Fuller",0.90182338654995,-0.84633338654995,2023,1,0,2,"WAS","DEN","Russell Wilson",-0.5,0,0.436,"CB",23824,5157755
"10913","Emmanuel Forbes",0.836698114871979,-0.781208114871979,2023,1,0,2,"WAS","DEN","Russell Wilson",-1,1,0.436,"CB",23824,5157755
"10914","Jamin Davis",0.97453105263412,0.00537894736588001,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.436,"LB",23824,5157755
"10915","Benjamin St-Juste",0.93848018348217,0.11700981651783,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.436,"CB",23824,5157755
"10916","Kamren Curl",0.973413940519094,-0.0255039405190945,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.436,"S",23824,5157755
"10917","Cody Barton",0.938754364848137,0.0411556351518631,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.436,"LB",23824,5157755
"10918","Kamren Curl",0.975678257644176,-0.0277682576441765,2023,2,0,2,"WAS","DEN","Russell Wilson",0.25,1,-1.032,"S",23824,5157763
"10919","Percy Butler",0.975678257644176,-0.0277682576441765,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.032,"S",23824,5157763
"10920","Kendall Fuller",0.961661048233509,0.0938289517664909,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.032,"CB",23824,5157763
"10921","Cody Barton",0.780213221907616,0.199696778092384,2023,2,0,2,"WAS","DEN","Russell Wilson",0.25,0,-1.032,"LB",23824,5157763
"10922","Darrick Forrest",0.940010946244001,0.00789905375599861,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.032,"S",23824,5157763
"10923","Benjamin St-Juste",0.880496382713318,0.174993617286682,2023,2,0,2,"WAS","DEN","Russell Wilson",0,0,-1.032,"CB",23824,5157763
"10924","Darrick Forrest",0.953465823084116,-0.00555582308411598,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-1.152,"S",23824,5157769
"10925","Benjamin St-Juste",0.94140563160181,0.11408436839819,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-1.152,"CB",23824,5157769
"10926","Montez Sweat",0.972366748377681,0.0276332516223192,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-1.152,"ED",23824,5157769
"10927","Cody Barton",0.952096469700336,0.0278135302996635,2023,3,0,2,"WAS","DEN","Russell Wilson",0,0,-1.152,"LB",23824,5157769
"10928","Kendall Fuller",0.949471417814493,0.106018582185507,2023,3,0,2,"WAS","DEN","Russell Wilson",0.5,0,-1.152,"CB",23824,5157769
"10929","Kendall Fuller",0.774924233555794,0.280565766444206,2023,3,0,2,"WAS","DEN","Russell Wilson",0.5,0,-1.152,"CB",23824,5157769
"10930","Percy Butler",0.93848018348217,-0.99057018348217,2023,3,0,2,"WAS","DEN","Russell Wilson",-0.25,0,-1.152,"S",23824,5157769
"10931","Emmanuel Forbes",0.953785929828882,-0.898295929828882,2023,3,0,2,"WAS","DEN","Russell Wilson",-0.5,0,-1.152,"CB",23824,5157769
"10932","Damarri Mathis",0.9866913119331,0.0687986880668998,2023,1,0,2,"DEN","WAS","Sam Howell",0.5,0,-0.438,"CB",23824,5157810
"10933","Justin Simmons",0.935568958520889,0.0123410414791107,2023,1,0,2,"DEN","WAS","Sam Howell",0.5,0,-0.438,"S",23824,5157810
"10934","Essang Bassey",0.909659616649151,0.145830383350849,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-0.438,"CB",23824,5157810
"10935","Pat Surtain II",0.84433601796627,0.21115398203373,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-0.438,"CB",23824,5157810
"10936","Alex Singleton",0.905532024800777,0.0743779751992226,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-0.438,"LB",23824,5157810
"10937","Josey Jewell",0.935089267790318,0.0448207322096825,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,-0.438,"LB",23824,5157810
"10938","Justin Simmons",0.93848018348217,0.0094298165178299,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,1.974,"S",23824,5157818
"10939","Damarri Mathis",0.774924233555794,0.280565766444206,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,1.974,"CB",23824,5157818
"10940","Pat Surtain II",0.952096469700336,0.103393530299664,2023,3,0,2,"DEN","WAS","Sam Howell",0.5,0,1.974,"CB",23824,5157818
"10941","Ja'Quan McMillian",0.972366748377681,0.0831232516223192,2023,3,0,2,"DEN","WAS","Sam Howell",0.5,0,1.974,"CB",23824,5157818
"10942","Fabian Moreau",0.949471417814493,-1.00156141781449,2023,3,0,2,"DEN","WAS","Sam Howell",-1,0,1.974,"S",23824,5157818
"10943","Essang Bassey",0.94140563160181,0.11408436839819,2023,3,0,2,"DEN","WAS","Sam Howell",0,0,1.974,"CB",23824,5157818
"10944","Essang Bassey",0.953465823084116,0.102024176915884,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"CB",23824,5157829
"10945","Josey Jewell",0.939736872911453,0.0401731270885468,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"LB",23824,5157829
"10946","Justin Simmons",0.945122797042131,0.00278720295786858,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"S",23824,5157829
"10947","Damarri Mathis",0.940607380121946,0.114882619878054,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"CB",23824,5157829
"10948","Pat Surtain II",0.938754364848137,0.116735635151863,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"CB",23824,5157829
"10949","Ja'Quan McMillian",0.938754364848137,0.116735635151863,2023,2,0,2,"DEN","WAS","Sam Howell",0,0,1.75,"CB",23824,5157829
"10950","Josey Jewell",0.953785929828882,0.0261240701711178,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.006,"LB",23824,5157830
"10951","Justin Simmons",0.972378674894571,-0.0244686748945713,2023,1,0,2,"DEN","WAS","Sam Howell",0,1,0.006,"S",23824,5157830
"10952","Ja'Quan McMillian",0.92412406951189,0.13136593048811,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.006,"CB",23824,5157830
"10953","Damarri Mathis",0.99047442805022,0.06501557194978,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.006,"CB",23824,5157830
"10954","Pat Surtain II",0.921997882425785,-0.866507882425785,2023,1,0,2,"DEN","WAS","Sam Howell",-1,0,0.006,"CB",23824,5157830
"10955","Essang Bassey",0.844804227352142,0.210685772647858,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.006,"CB",23824,5157830
"10956","Essang Bassey",0.921997882425785,0.133492117574215,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.802,"CB",23824,5157836
"10957","Josey Jewell",0.952096469700336,0.0278135302996635,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.802,"LB",23824,5157836
"10958","Ja'Quan McMillian",0.907371617853642,0.148118382146358,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.802,"CB",23824,5157836
"10959","Justin Simmons",0.975457958877087,-0.0275479588770866,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.802,"S",23824,5157836
"10960","Pat Surtain II",0.930572882294655,0.124917117705345,2023,1,0,2,"DEN","WAS","Sam Howell",0,0,0.802,"CB",23824,5157836
"10961","Damarri Mathis",0.745875149965286,-0.690385149965286,2023,1,0,2,"DEN","WAS","Sam Howell",-0.25,1,0.802,"CB",23824,5157836
"10962","Kamren Curl",0.967500440776348,-0.0195904407763481,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.948,"S",23824,5157847
"10963","Benjamin St-Juste",0.967500440776348,-0.912010440776348,2023,1,0,2,"WAS","DEN","Russell Wilson",-0.5,0,0.948,"CB",23824,5157847
"10964","Cody Barton",0.975457958877087,0.00445204112291336,2023,1,0,2,"WAS","DEN","Russell Wilson",0,1,0.948,"LB",23824,5157847
"10965","Darrick Forrest",0.939346857368946,0.00856314263105393,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.948,"S",23824,5157847
"10966","Kendall Fuller",0.97352803312242,0.0819619668775797,2023,1,0,2,"WAS","DEN","Russell Wilson",0.5,0,0.948,"CB",23824,5157847
"10967","Jamin Davis",0.97352803312242,0.00638196687757969,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.948,"LB",23824,5157847
"10968","Percy Butler",0.913266777992249,0.0346432220077515,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,0.948,"S",23824,5157847
"10969","Kendall Fuller",0.945278387516737,0.110211612483263,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.729,"CB",23824,5157881
"10970","Jamin Davis",0.954368464648724,0.0255415353512764,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.729,"LB",23824,5157881
"10971","Darrick Forrest",0.945278387516737,0.00263161248326302,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.729,"S",23824,5157881
"10972","Kamren Curl",0.972860427573323,-0.0249504275733232,2023,1,0,2,"WAS","DEN","Russell Wilson",0,1,-0.729,"S",23824,5157881
"10973","Benjamin St-Juste",0.783952355384827,-0.728462355384827,2023,1,0,2,"WAS","DEN","Russell Wilson",-0.5,0,-0.729,"CB",23824,5157881
"10974","Cody Barton",0.930572882294655,0.0493371177053452,2023,1,0,2,"WAS","DEN","Russell Wilson",0,0,-0.729,"LB",23824,5157881
