"","player_name","good_cov_preds","grade_OE","season","down","distance","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position"
"214","Tremaine Edmunds",0.903584241867065,0.0763257581329346,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.353,"LB"
"215","Dane Jackson",0.709817826747894,0.345672173252106,2022,2,4,"BUF","LA","Matthew Stafford",0,0,-2.032,"CB"
"216","Matt Milano",0.680414021015167,0.299495978984833,2022,2,4,"BUF","LA","Matthew Stafford",0.25,0,-2.032,"LB"
"217","Kaiir Elam",0.7397101521492,0.3157798478508,2022,2,4,"BUF","LA","Matthew Stafford",0,0,-2.032,"CB"
"218","Taron Johnson",0.683036327362061,0.372453672637939,2022,2,4,"BUF","LA","Matthew Stafford",0,0,-2.032,"CB"
"219","Jordan Poyer",0.7089464366436,-0.7610364366436,2022,2,4,"BUF","LA","Matthew Stafford",-0.5,0,-2.032,"S"
"220","Micah Hyde",0.791005209088326,0.156904790911675,2022,2,4,"BUF","LA","Matthew Stafford",0,0,-2.032,"S"
"221","Tremaine Edmunds",0.998690573265776,-0.018780573265776,2022,2,4,"BUF","LA","Matthew Stafford",0,0,-2.032,"LB"
"222","Kaiir Elam",0.919657878577709,-0.864167878577709,2022,3,14,"BUF","LA","Matthew Stafford",-0.5,0,0.723,"CB"
"223","Taron Johnson",0.99456630134955,0.0609236986504495,2022,3,14,"BUF","LA","Matthew Stafford",0,0,0.723,"CB"
"224","Jordan Poyer",0.744612634181976,0.203297365818024,2022,3,14,"BUF","LA","Matthew Stafford",0,0,0.723,"S"
"225","Matt Milano",0.838778048753738,-0.858868048753738,2022,3,14,"BUF","LA","Matthew Stafford",-0.25,0,0.723,"LB"
"226","Dane Jackson",0.674895972013474,-0.619405972013473,2022,3,14,"BUF","LA","Matthew Stafford",-0.5,1,0.723,"CB"
"227","Tremaine Edmunds",0.704587072134018,0.275322927865982,2022,3,14,"BUF","LA","Matthew Stafford",0,0,0.723,"LB"
"228","Micah Hyde",0.885002039372921,0.062907960627079,2022,3,14,"BUF","LA","Matthew Stafford",0,0,0.723,"S"
"229","Tremaine Edmunds",0.729560524225235,0.250349475774765,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"LB"
"230","Kaiir Elam",0.994213834404945,0.0612761655950546,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"CB"
"231","Micah Hyde",0.74912440776825,0.19878559223175,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"S"
"232","Taron Johnson",0.647321164608002,0.408168835391998,2022,4,2,"BUF","LA","Matthew Stafford",0,1,1.369,"CB"
"233","Jordan Poyer",0.697281002998352,0.250628997001648,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"S"
"234","Matt Milano",0.998577959369868,-0.018667959369868,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"LB"
"235","Dane Jackson",0.876013211905956,0.179476788094044,2022,4,2,"BUF","LA","Matthew Stafford",0,0,1.369,"CB"
"236","Dane Jackson",0.68584817647934,0.36964182352066,2022,2,4,"BUF","LA","Matthew Stafford",0,0,1.947,"CB"
"237","Kaiir Elam",0.994619491510093,0.0608705084899068,2022,2,4,"BUF","LA","Matthew Stafford",0,0,1.947,"CB"
"238","Taron Johnson",0.996027381159365,0.0594626188406348,2022,2,4,"BUF","LA","Matthew Stafford",0,0,1.947,"CB"
"239","Jordan Poyer",0.994619491510093,-1.04670949151009,2022,2,4,"BUF","LA","Matthew Stafford",-0.5,1,1.947,"S"
"240","Matt Milano",0.99740727385506,-0.0174972738550603,2022,2,4,"BUF","LA","Matthew Stafford",0,0,1.947,"LB"
"241","Micah Hyde",0.994367107748985,-0.0464571077489853,2022,2,4,"BUF","LA","Matthew Stafford",0,0,1.947,"S"
"242","Tremaine Edmunds",0.995330577716231,-1.01542057771623,2022,2,4,"BUF","LA","Matthew Stafford",-0.5,0,1.947,"LB"
"243","Justin Hollins",0.925287663936615,0.074712336063385,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"ED"
"244","Taylor Rapp",0.997744775377214,-0.049834775377214,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"S"
"245","Jalen Ramsey",0.924279592931271,0.131210407068729,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"CB"
"246","Troy Hill",0.995620398316532,0.0598696016834676,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"CB"
"247","Nick Scott",0.818963095545769,0.128946904454231,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"S"
"248","Ernest Jones",0.795234695076942,0.184675304923058,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"LB"
"249","David Long Jr.",0.995620398316532,0.0598696016834676,2022,2,8,"LA","BUF","Josh Allen",0,0,-1.455,"CB"
"250","Jalen Ramsey",0.696767657995224,-0.641277657995224,2022,3,7,"LA","BUF","Josh Allen",-0.5,1,2.323,"CB"
"251","David Long Jr.",0.722490429878235,0.332999570121765,2022,3,7,"LA","BUF","Josh Allen",0.5,0,2.323,"CB"
"252","Jordan Fuller",0.724348217248917,0.223561782751083,2022,3,7,"LA","BUF","Josh Allen",0,0,2.323,"S"
"253","Troy Hill",0.994288214016706,0.0612017859832942,2022,3,7,"LA","BUF","Josh Allen",0,0,2.323,"CB"
"254","Nick Scott",0.998707583290525,-0.0507975832905248,2022,3,7,"LA","BUF","Josh Allen",0,0,2.323,"S"
"255","Taylor Rapp",0.662756711244583,0.285153288755417,2022,3,7,"LA","BUF","Josh Allen",0,0,2.323,"S"
"256","Ernest Jones",0.832629442214966,0.147280557785034,2022,1,10,"LA","BUF","Josh Allen",0,0,-5.596,"LB"
"257","David Long Jr.",0.99475010856986,-0.93926010856986,2022,1,10,"LA","BUF","Josh Allen",-1,0,-5.596,"CB"
"258","Taylor Rapp",0.79371851682663,0.15419148317337,2022,1,10,"LA","BUF","Josh Allen",0,0,-5.596,"S"
"259","Jalen Ramsey",0.777865573763847,-0.722375573763847,2022,1,10,"LA","BUF","Josh Allen",-0.5,0,-5.596,"CB"
"260","Nick Scott",0.996334270108491,-0.0484242701084912,2022,1,10,"LA","BUF","Josh Allen",0,0,-5.596,"S"
"261","Troy Hill",0.995064921677113,0.0604250783228874,2022,1,10,"LA","BUF","Josh Allen",0.5,1,-5.596,"CB"
"262","Bobby Wagner",0.99475010856986,-0.0148401085698605,2022,1,10,"LA","BUF","Josh Allen",0,0,-5.596,"LB"
"263","Christian Benford",0.788448795676231,0.267041204323769,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.57,"CB"
"264","Taron Johnson",0.714729815721512,0.340760184278488,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.57,"CB"
"265","Dane Jackson",0.678082257509232,0.377407742490768,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.57,"CB"
"266","Tremaine Edmunds",0.91402118653059,-0.93411118653059,2022,1,10,"BUF","LA","Matthew Stafford",-0.25,0,-0.57,"LB"
"267","Matt Milano",0.827466532588005,0.152443467411995,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.57,"LB"
"268","Jordan Poyer",0.998712722794153,-1.05080272279415,2022,1,10,"BUF","LA","Matthew Stafford",-0.5,0,-0.57,"S"
"269","Micah Hyde",0.91402118653059,0.0338888134694099,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.57,"S"
"270","Micah Hyde",0.901848159730434,0.0460618402695656,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"S"
"271","Christian Benford",0.88575691729784,0.16973308270216,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"CB"
"272","Taron Johnson",0.769132539629936,0.286357460370064,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"CB"
"273","Matt Milano",0.718425571918488,0.261484428081512,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"LB"
"274","Dane Jackson",0.714674144983292,0.340815855016708,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"CB"
"275","Tremaine Edmunds",0.998749948921613,-1.01883994892161,2022,2,10,"BUF","LA","Matthew Stafford",-0.5,1,-0.812,"LB"
"276","Jordan Poyer",0.994603004306555,-0.0466930043065548,2022,2,10,"BUF","LA","Matthew Stafford",0,0,-0.812,"S"
"277","Matt Milano",0.996482854010537,-0.0165728540105373,2022,3,10,"BUF","LA","Matthew Stafford",0,0,1.643,"LB"
"278","Micah Hyde",0.760455310344696,0.187454689655304,2022,3,10,"BUF","LA","Matthew Stafford",0,0,1.643,"S"
"279","Tremaine Edmunds",0.996107786661014,-0.016197786661014,2022,3,10,"BUF","LA","Matthew Stafford",0,0,1.643,"LB"
"280","Dane Jackson",0.912459664046764,0.143030335953236,2022,3,10,"BUF","LA","Matthew Stafford",0,0,1.643,"CB"
"281","Jordan Poyer",0.99715394154191,-0.0492439415419102,2022,3,10,"BUF","LA","Matthew Stafford",0,0,1.643,"S"
"282","Christian Benford",0.994655025657266,0.0608349743427336,2022,3,10,"BUF","LA","Matthew Stafford",0.5,0,1.643,"CB"
"283","Taron Johnson",0.771874278783798,-0.716384278783798,2022,3,10,"BUF","LA","Matthew Stafford",-1,1,1.643,"CB"
"284","Taron Johnson",0.995811837725341,0.0596781622746587,2022,1,10,"BUF","LA","Matthew Stafford",0,0,1.103,"CB"
"285","Christian Benford",0.745510011911392,-0.690020011911392,2022,1,10,"BUF","LA","Matthew Stafford",-0.5,0,1.103,"CB"
"286","Jordan Poyer",0.714829951524734,0.233080048475266,2022,1,10,"BUF","LA","Matthew Stafford",0,0,1.103,"S"
"287","Dane Jackson",0.994578926824033,0.0609110731759667,2022,1,10,"BUF","LA","Matthew Stafford",0,0,1.103,"CB"
"288","Tremaine Edmunds",0.995811837725341,-0.0159018377253413,2022,1,10,"BUF","LA","Matthew Stafford",0,0,1.103,"LB"
"289","Micah Hyde",0.997247925493866,-0.0493379254938662,2022,1,10,"BUF","LA","Matthew Stafford",0,0,1.103,"S"
"290","Matt Milano",0.790966168045998,-0.811056168045998,2022,1,10,"BUF","LA","Matthew Stafford",-0.25,1,1.103,"LB"
"291","Taron Johnson",0.738242357969284,0.317247642030716,2022,3,1,"BUF","LA","Matthew Stafford",0,0,-0.00100000000000033,"CB"
"292","Micah Hyde",0.712635099887848,0.235274900112152,2022,3,1,"BUF","LA","Matthew Stafford",0,0,-0.00100000000000033,"S"
"293","Tremaine Edmunds",0.998864228720777,-0.0189542287207767,2022,3,1,"BUF","LA","Matthew Stafford",0,0,-0.00100000000000033,"LB"
"294","Dane Jackson",0.733558773994446,0.321931226005554,2022,3,1,"BUF","LA","Matthew Stafford",0.5,0,-0.00100000000000033,"CB"
"295","Matt Milano",0.901428215205669,0.0784817847943306,2022,3,1,"BUF","LA","Matthew Stafford",0,0,-0.00100000000000033,"LB"
"296","Jordan Poyer",0.996393663343042,-1.04848366334304,2022,3,1,"BUF","LA","Matthew Stafford",-0.5,0,-0.00100000000000033,"S"
"297","Christian Benford",0.827314168214798,0.228175831785202,2022,3,1,"BUF","LA","Matthew Stafford",0,0,-0.00100000000000033,"CB"
"298","Jordan Poyer",0.782249957323074,0.165660042676926,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-1.292,"S"
"299","Christian Benford",0.916250757873058,0.139239242126942,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-1.292,"CB"
"300","Matt Milano",0.850529432296753,0.129380567703247,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-1.292,"LB"
"301","Dane Jackson",0.874228984117508,0.181261015882492,2022,1,10,"BUF","LA","Matthew Stafford",0.25,0,-1.292,"CB"
"302","Tremaine Edmunds",0.997615501051769,-1.01770550105177,2022,1,10,"BUF","LA","Matthew Stafford",-0.5,0,-1.292,"LB"
"303","Taron Johnson",0.827716842293739,0.227773157706261,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-1.292,"CB"
"304","Micah Hyde",0.994548585265875,-0.0466385852658749,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-1.292,"S"
"305","Tremaine Edmunds",0.92010310292244,0.0598068970775604,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"LB"
"306","Taron Johnson",0.757935494184494,0.297554505815506,2022,2,19,"BUF","LA","Matthew Stafford",0,1,-2.784,"CB"
"307","Christian Benford",0.791892260313034,0.263597739686966,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"CB"
"308","Jordan Poyer",0.798455536365509,0.149454463634491,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"S"
"309","Matt Milano",0.997269046027213,-0.0173590460272133,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"LB"
"310","Dane Jackson",0.997115303063765,0.0583746969362348,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"CB"
"311","Micah Hyde",0.9943031296134,-0.0463931296133995,2022,2,19,"BUF","LA","Matthew Stafford",0,0,-2.784,"S"
"312","Taron Johnson",0.787714183330536,0.267775816669464,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"CB"
"313","Christian Benford",0.905921928584576,0.149568071415424,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"CB"
"314","Jordan Poyer",0.783615484833717,0.164294515166283,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"S"
"315","Matt Milano",0.834245592355728,0.145664407644272,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"LB"
"316","Dane Jackson",0.757998511195183,0.297491488804817,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"CB"
"317","Tremaine Edmunds",0.695835530757904,0.284074469242096,2022,2,8,"BUF","LA","Matthew Stafford",0.25,1,-0.379,"LB"
"318","Micah Hyde",0.998826840077527,-0.0509168400775269,2022,2,8,"BUF","LA","Matthew Stafford",0,0,-0.379,"S"
"319","Dane Jackson",0.702829629182816,0.352660370817184,2022,3,4,"BUF","LA","Matthew Stafford",0.5,0,-1.209,"CB"
"320","Tremaine Edmunds",0.67062720656395,0.30928279343605,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"LB"
"321","Christian Benford",0.736852616071701,0.318637383928299,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"CB"
"322","Micah Hyde",0.885683208703995,-0.937773208703995,2022,3,4,"BUF","LA","Matthew Stafford",-0.25,0,-1.209,"S"
"323","Von Miller",0.997714818222448,0.00228518177755177,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"ED"
"324","Taron Johnson",0.844414666295052,0.211075333704948,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"CB"
"325","Jordan Phillips",0.799242824316025,0.200757175683975,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"DI"
"326","Jordan Poyer",0.755529388785362,0.192380611214638,2022,3,4,"BUF","LA","Matthew Stafford",0,0,-1.209,"S"
"327","David Long Jr.",0.99471784196794,0.0607721580320597,2022,3,7,"LA","BUF","Josh Allen",0,0,1.435,"CB"
"328","Jordan Fuller",0.860250443220139,0.0876595567798615,2022,3,7,"LA","BUF","Josh Allen",0,0,1.435,"S"
"329","Troy Hill",0.809459432959557,0.246030567040443,2022,3,7,"LA","BUF","Josh Allen",0,0,1.435,"CB"
"330","Nick Scott",0.948779411613941,-0.00086941161394119,2022,3,7,"LA","BUF","Josh Allen",0,0,1.435,"S"
"331","Taylor Rapp",0.994280555751175,-1.04637055575117,2022,3,7,"LA","BUF","Josh Allen",-0.5,0,1.435,"S"
"332","Jalen Ramsey",0.639876931905746,-0.584386931905746,2022,3,7,"LA","BUF","Josh Allen",-1,0,1.435,"CB"
"333","Troy Hill",0.768111526966095,0.287378473033905,2022,1,10,"LA","BUF","Josh Allen",0,1,0.569,"CB"
"334","Bobby Wagner",0.998785630916245,-0.0188756309162453,2022,1,10,"LA","BUF","Josh Allen",0,0,0.569,"LB"
"335","David Long Jr.",0.681355178356171,0.374134821643829,2022,1,10,"LA","BUF","Josh Allen",0,0,0.569,"CB"
"336","Taylor Rapp",0.681355178356171,0.266554821643829,2022,1,10,"LA","BUF","Josh Allen",0,0,0.569,"S"
"337","Nick Scott",0.945091865956783,0.00281813404321671,2022,1,10,"LA","BUF","Josh Allen",0,0,0.569,"S"
"338","Jalen Ramsey",0.99409956112504,-0.93860956112504,2022,1,10,"LA","BUF","Josh Allen",-0.25,0,0.569,"CB"
"339","Terrell Lewis",0.809456199407578,0.190543800592422,2022,1,10,"LA","BUF","Josh Allen",0,0,0.569,"ED"
"340","Taylor Rapp",0.785866692662239,0.162043307337761,2022,2,3,"LA","BUF","Josh Allen",0,0,0.172,"S"
"341","Nick Scott",0.99409956112504,-0.0461895611250401,2022,2,3,"LA","BUF","Josh Allen",0,0,0.172,"S"
"342","Troy Hill",0.99713457073085,0.0583554292691499,2022,2,3,"LA","BUF","Josh Allen",0,1,0.172,"CB"
"343","Jalen Ramsey",0.73929563164711,0.31619436835289,2022,2,3,"LA","BUF","Josh Allen",0.5,0,0.172,"CB"
"344","David Long Jr.",0.994935979135334,0.0605540208646655,2022,2,3,"LA","BUF","Josh Allen",0,0,0.172,"CB"
"345","Bobby Wagner",0.996180115034804,-0.0162701150348037,2022,2,3,"LA","BUF","Josh Allen",0,0,0.172,"LB"
"346","Bobby Wagner",0.78997415304184,0.18993584695816,2022,1,7,"LA","BUF","Josh Allen",0,0,2.067,"LB"
"347","Taylor Rapp",0.994624521117657,-0.0467145211176574,2022,1,7,"LA","BUF","Josh Allen",0,0,2.067,"S"
"348","Leonard Floyd",0.804385483264923,0.195614516735077,2022,1,7,"LA","BUF","Josh Allen",0,0,2.067,"ED"
"349","Troy Hill",0.994624521117657,-0.939134521117657,2022,1,7,"LA","BUF","Josh Allen",-0.5,1,2.067,"CB"
"350","Nick Scott",0.817214474081993,-0.869304474081993,2022,1,7,"LA","BUF","Josh Allen",-0.5,0,2.067,"S"
"351","David Long Jr.",0.782432526350021,0.273057473649979,2022,1,7,"LA","BUF","Josh Allen",0,0,2.067,"CB"
"352","Jalen Ramsey",0.995191997848451,0.0602980021515489,2022,1,7,"LA","BUF","Josh Allen",0,0,2.067,"CB"
"353","Tremaine Edmunds",0.997749063186347,-0.0178390631863475,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.761,"LB"
"354","Taron Johnson",0.994846110697836,0.0606438893021643,2022,1,10,"BUF","LA","Matthew Stafford",0.25,0,-0.761,"CB"
"355","Christian Benford",0.767226845026016,0.288263154973984,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.761,"CB"
"356","Jordan Poyer",0.947219949215651,-0.999309949215651,2022,1,10,"BUF","LA","Matthew Stafford",-0.25,0,-0.761,"S"
"357","Matt Milano",0.872305706143379,0.107604293856621,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.761,"LB"
"358","Dane Jackson",0.996445709839463,0.0590442901605368,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.761,"CB"
"359","Micah Hyde",0.761894181370735,0.186015818629265,2022,1,10,"BUF","LA","Matthew Stafford",0,0,-0.761,"S"
"360","Tremaine Edmunds",0.996257395017892,-0.0163473950178921,2022,2,10,"BUF","LA","Matthew Stafford",0,0,2.574,"LB"
"361","Taron Johnson",0.994877556804568,-0.939387556804568,2022,2,10,"BUF","LA","Matthew Stafford",-0.5,0,2.574,"CB"
"362","Micah Hyde",0.703930646181107,0.243979353818893,2022,2,10,"BUF","LA","Matthew Stafford",0,0,2.574,"S"
"363","Christian Benford",0.77838046848774,-0.72289046848774,2022,2,10,"BUF","LA","Matthew Stafford",-0.25,1,2.574,"CB"
"364","Jordan Poyer",0.918828561902046,0.0290814380979538,2022,2,10,"BUF","LA","Matthew Stafford",0,0,2.574,"S"
"365","Matt Milano",0.807400271296501,0.172509728703499,2022,2,10,"BUF","LA","Matthew Stafford",0,0,2.574,"LB"
"366","Dane Jackson",0.994893475435674,0.0605965245643258,2022,2,10,"BUF","LA","Matthew Stafford",0,0,2.574,"CB"
"367","Tremaine Edmunds",0.922269970178604,0.0576400298213959,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"LB"
"368","Micah Hyde",0.994490746874362,-0.0465807468743622,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"S"
"369","Matt Milano",0.66346663236618,0.31644336763382,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"LB"
"370","Jordan Poyer",0.996362037956715,-0.0484520379567146,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"S"
"371","Christian Benford",0.888487972319126,0.167002027680874,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"CB"
"372","Taron Johnson",0.704656004905701,-0.649166004905701,2022,1,10,"BUF","LA","Matthew Stafford",-0.25,1,0.584,"CB"
"373","Dane Jackson",0.994215723592788,0.061274276407212,2022,1,10,"BUF","LA","Matthew Stafford",0,0,0.584,"CB"
"374","Matt Milano",0.998635003808886,-0.0187250038088858,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"LB"
"375","Jordan Poyer",0.642919808626175,0.304990191373825,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"S"
"376","Christian Benford",0.857294231653214,0.198195768346786,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"CB"
"377","Taron Johnson",0.790542349219322,0.264947650780678,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"CB"
"378","Micah Hyde",0.994716691784561,-1.04680669178456,2022,2,9,"BUF","LA","Matthew Stafford",-0.5,0,-1.843,"S"
"379","Tremaine Edmunds",0.771565213799477,0.208344786200523,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"LB"
"380","Dane Jackson",0.908093497157097,0.147396502842903,2022,2,9,"BUF","LA","Matthew Stafford",0,0,-1.843,"CB"
"381","Tremaine Edmunds",0.751488849520683,0.228421150479317,2022,3,18,"BUF","LA","Matthew Stafford",0.25,0,-1.212,"LB"
"382","Micah Hyde",0.90889760106802,0.0390123989319801,2022,3,18,"BUF","LA","Matthew Stafford",0,0,-1.212,"S"
"383","Dane Jackson",0.813128277659416,0.242361722340584,2022,3,18,"BUF","LA","Matthew Stafford",0.25,0,-1.212,"CB"
"384","Jordan Poyer",0.784176126122475,0.163733873877525,2022,3,18,"BUF","LA","Matthew Stafford",0,0,-1.212,"S"
"385","Taron Johnson",0.916741818189621,0.138748181810379,2022,3,18,"BUF","LA","Matthew Stafford",0,0,-1.212,"CB"
"386","Christian Benford",0.916741818189621,0.138748181810379,2022,3,18,"BUF","LA","Matthew Stafford",0.5,1,-1.212,"CB"
"387","Matt Milano",0.997301577590406,-0.0173915775904059,2022,3,18,"BUF","LA","Matthew Stafford",0,0,-1.212,"LB"
"388","Jalen Ramsey",0.742095708847046,0.313394291152954,2022,1,15,"LA","BUF","Josh Allen",0,0,0.398,"CB"
"389","Troy Hill",0.996151854284108,0.0593381457158923,2022,1,15,"LA","BUF","Josh Allen",0.5,0,0.398,"CB"
"390","Taylor Rapp",0.995681953150779,-0.047771953150779,2022,1,15,"LA","BUF","Josh Allen",0,0,0.398,"S"
"391","Bobby Wagner",0.995681953150779,-1.01577195315078,2022,1,15,"LA","BUF","Josh Allen",-1,0,0.398,"LB"
"392","Ernest Jones",0.995482635684311,-0.0155726356843114,2022,1,15,"LA","BUF","Josh Allen",0,0,0.398,"LB"
"393","Nick Scott",0.99689387367107,-0.0489838736710697,2022,1,15,"LA","BUF","Josh Allen",0,0,0.398,"S"
"394","Bobby Wagner",0.995639959350228,-0.0157299593502283,2022,2,10,"LA","BUF","Josh Allen",0,0,1.69,"LB"
"395","David Long Jr.",0.996958601521328,0.0585313984786719,2022,2,10,"LA","BUF","Josh Allen",0.5,0,1.69,"CB"
"396","Leonard Floyd",0.997883998556063,-0.997883998556063,2022,2,10,"LA","BUF","Josh Allen",-0.5,1,1.69,"ED"
"397","Taylor Rapp",0.997283272212371,-0.0493732722123712,2022,2,10,"LA","BUF","Josh Allen",0,0,1.69,"S"
"398","Nick Scott",0.997353412676603,-0.0494434126766026,2022,2,10,"LA","BUF","Josh Allen",0,0,1.69,"S"
"399","Troy Hill",0.996032323222607,-0.940542323222607,2022,2,10,"LA","BUF","Josh Allen",-0.25,0,1.69,"CB"
"400","Jalen Ramsey",0.996190423844382,0.0592995761556178,2022,2,10,"LA","BUF","Josh Allen",0,0,1.69,"CB"
"401","Jalen Ramsey",0.997101582586765,0.0583884174132347,2022,2,9,"LA","BUF","Josh Allen",0,0,-0.298,"CB"
"402","Bobby Wagner",0.996544206049293,-0.0166342060492933,2022,2,9,"LA","BUF","Josh Allen",0,0,-0.298,"LB"
"403","Terrell Lewis",0.998122446821071,0.00187755317892879,2022,2,9,"LA","BUF","Josh Allen",0,0,-0.298,"ED"
"404","David Long Jr.",0.792298629879951,-0.736808629879951,2022,2,9,"LA","BUF","Josh Allen",-0.5,0,-0.298,"CB"
"405","Nick Scott",0.994481317698956,-0.0465713176989555,2022,2,9,"LA","BUF","Josh Allen",0,0,-0.298,"S"
